player_id,transfer_date,transfer_season,from_club_id,to_club_id,from_club_name,to_club_name,transfer_fee,market_value_in_eur,premium_discount_pct,player_name
251106,2016-06-30,15/16,132,281,NAC Breda,Man City,$0.00,"$3,000,000.00",-100.00%,Enes Ünal
295313,2016-06-30,15/16,293,31,FSV Frankfurt,Liverpool,$0.00,"$300,000.00",-100.00%,Taiwo Awoniyi
55687,2016-05-31,15/16,641,1003,Middlesbrough,Leicester,$0.00,"$2,500,000.00",-100.00%,Ritchie De Laet
59866,2016-05-31,15/16,379,631,West Ham,Chelsea,$0.00,"$7,500,000.00",-100.00%,Victor Moses
77001,2016-05-31,15/16,1110,543,Huddersfield,Wolves,$0.00,"$1,500,000.00",-100.00%,Rajiv van La Parra
111426,2016-05-31,15/16,2805,405,Wycombe,Aston Villa,$0.00,"$250,000.00",-100.00%,Benjamin Siegrist
111873,2016-05-31,15/16,543,11,Wolves,Arsenal,$0.00,"$1,500,000.00",-100.00%,Emiliano Martínez
163744,2016-05-31,15/16,990,180,Coventry,Southampton,$0.00,"$250,000.00",-100.00%,Jack Stephens
177476,2016-05-31,15/16,1010,631,Watford,Chelsea,$0.00,"$4,500,000.00",-100.00%,Nathan Aké
197642,2016-05-31,15/16,3008,11,Hull City,Arsenal,$0.00,"$1,000,000.00",-100.00%,Chuba Akpom
228791,2016-05-31,15/16,1020,355,Portsmouth,Bolton,$0.00,"$100,000.00",-100.00%,Conor Wilkinson
229970,2016-05-31,15/16,603,1003,Cardiff,Leicester,$0.00,"$1,000,000.00",-100.00%,Tom Lawrence
243591,2016-05-31,15/16,352,31,Swindon Town,Liverpool,$0.00,"$100,000.00",-100.00%,Lawrence Vigouroux
250426,2016-05-31,15/16,990,762,Coventry,Newcastle,$0.00,"$1,000,000.00",-100.00%,Adam Armstrong
251664,2016-05-31,15/16,349,762,Barnsley,Newcastle,$0.00,"$500,000.00",-100.00%,Ivan Toney
255788,2016-05-31,15/16,3371,931,Cheltenham,Fulham,$0.00,"$350,000.00",-100.00%,Cameron Burgess
264220,2016-05-31,15/16,1027,379,Bradford,West Ham,$0.00,"$1,000,000.00",-100.00%,Reece Burke
176485,2016-04-29,15/16,1032,631,Reading,Chelsea,$0.00,"$3,000,000.00",-100.00%,Lucas Piazón
228791,2016-03-21,15/16,3716,355,Newport County,Bolton,$0.00,"$100,000.00",-100.00%,Conor Wilkinson
111426,2016-03-18,15/16,12335,405,Solihull Moors,Aston Villa,$0.00,"$250,000.00",-100.00%,Benjamin Siegrist
55687,2016-02-01,15/16,1003,641,Leicester,Middlesbrough,$0.00,"$2,500,000.00",-100.00%,Ritchie De Laet
123349,2016-02-01,15/16,336,931,Sporting,Fulham,$0.00,"$3,000,000.00",-100.00%,Zakaria Labyad
129592,2016-02-01,15/16,3057,641,Standard Liège,Middlesbrough,"$2,600,000.00","$2,500,000.00",4.00%,Julien De Sart
130756,2016-02-01,15/16,720,512,FC Porto,Stoke City,"$24,250,000.00","$16,000,000.00",51.56%,Giannelli Imbula
159471,2016-02-01,15/16,984,11,West Brom,Arsenal,$0.00,"$3,500,000.00",-100.00%,Serge Gnabry
200777,2016-02-01,15/16,148,984,Tottenham,West Brom,$0.00,"$3,000,000.00",-100.00%,Alex Pritchard
147034,2016-01-31,15/16,512,631,Stoke City,Chelsea,$0.00,"$7,500,000.00",-100.00%,Marco van Ginkel
229970,2016-01-31,15/16,164,1003,Blackburn,Leicester,$0.00,"$1,000,000.00",-100.00%,Tom Lawrence
103565,2016-01-30,15/16,40,289,G. Bordeaux,Sunderland,"$11,800,000.00","$7,500,000.00",57.33%,Wahbi Khazri
245893,2016-01-30,15/16,623,631,New York,Chelsea,"$4,600,000.00","$150,000.00",2966.67%,Matt Miazga
132764,2016-01-29,15/16,358,164,Charlton,Blackburn,$0.00,"$1,500,000.00",-100.00%,Tony Watt
251106,2016-01-29,15/16,1184,281,Genk,Man City,$0.00,"$3,200,000.00",-100.00%,Enes Ünal
61842,2016-01-27,15/16,148,762,Tottenham,Newcastle,"$15,700,000.00","$8,000,000.00",96.25%,Andros Townsend
110864,2016-01-23,15/16,466,985,Preston,Man Utd,$0.00,"$250,000.00",-100.00%,Sam Johnstone
214056,2016-01-22,15/16,190,1003,FC Copenhagen,Leicester,"$6,600,000.00","$3,000,000.00",120.00%,Daniel Amartey
236953,2016-01-20,15/16,399,379,Leeds,West Ham,"$4,800,000.00","$3,500,000.00",37.14%,Sam Byram
226739,2016-01-15,15/16,6954,281,Central Coast,Man City,"$320,000.00","$350,000.00",-8.57%,Anthony Cáceres
160438,2016-01-14,15/16,26,11,Basel,Arsenal,"$12,500,000.00","$4,000,000.00",212.50%,Mohamed Elneny
71292,2016-01-12,15/16,2288,762,Swansea,Newcastle,"$16,000,000.00","$12,000,000.00",33.33%,Jonjo Shelvey
131758,2016-01-11,15/16,3684,931,Stevenage,Fulham,$0.00,"$250,000.00",-100.00%,Jesse Joronen
203026,2016-01-10,15/16,370,31,Aberdeen FC,Liverpool,$0.00,"$350,000.00",-100.00%,Danny Ward
262971,2016-01-08,15/16,327,5551,NK Osijek,Newcastle,$0.00,"$250,000.00",-100.00%,Steven Ugarkovic
177847,2016-01-07,15/16,16,985,Dortmund,Man Utd,$0.00,"$8,000,000.00",-100.00%,Adnan Januzaj
236510,2016-01-07,15/16,543,31,Wolves,Liverpool,$0.00,"$500,000.00",-100.00%,Sheyi Ojo
141573,2016-01-06,15/16,1028,543,Millwall,Wolves,$0.00,"$750,000.00",-100.00%,George Saville
222813,2016-01-06,15/16,159,31,Red Star,Liverpool,"$7,000,000.00","$3,000,000.00",133.33%,Marko Grujić
163744,2016-01-04,15/16,641,180,Middlesbrough,Southampton,$0.00,"$250,000.00",-100.00%,Jack Stephens
228791,2016-01-04,15/16,349,355,Barnsley FC,Bolton,$0.00,"$100,000.00",-100.00%,Conor Wilkinson
292417,2016-01-04,15/16,337,1003,Birmingham,Leicester,"$5,100,000.00","$4,000,000.00",27.50%,Demarai Gray
77001,2016-01-02,15/16,1237,543,Brighton,Wolves,$0.00,"$1,500,000.00",-100.00%,Rajiv van La Parra
115507,2016-01-02,15/16,641,281,Middlesbrough,Man City,$0.00,"$1,500,000.00",-100.00%,Bruno Zuculini
130164,2016-01-01,15/16,466,289,Preston,Sunderland,$0.00,"$500,000.00",-100.00%,Jordan Pickford
251664,2015-12-23,15/16,349,762,Barnsley,Newcastle,$0.00,"$500,000.00",-100.00%,Ivan Toney
114365,2015-12-21,15/16,355,281,Bolton,Man City,$0.00,"$500,000.00",-100.00%,Luke Brattan
171721,2015-12-14,15/16,1519,931,Dundee United,Fulham,$0.00,"$400,000.00",-100.00%,Adam Taggart
296454,2015-11-21,15/16,75,5551,Unknown,Newcastle,$0.00,"$50,000.00",-100.00%,Ryan Kitto
114365,2015-10-27,15/16,281,355,Man City,Bolton,$0.00,"$500,000.00",-100.00%,Luke Brattan
114365,2015-10-26,15/16,7831,281,Brisbane Roar,Man City,$0.00,"$500,000.00",-100.00%,Luke Brattan
115507,2015-10-26,15/16,281,641,Man City,Middlesbrough,$0.00,"$1,500,000.00",-100.00%,Bruno Zuculini
226049,2015-10-11,15/16,3537,762,Crawley Town,Newcastle,$0.00,"$250,000.00",-100.00%,Freddie Woodman
11111,2015-09-01,15/16,209,29,River Plate,Everton,"$12,200,000.00","$6,000,000.00",103.33%,Ramiro Funes Mori
59866,2015-09-01,15/16,631,379,Chelsea,West Ham,$0.00,"$7,500,000.00",-100.00%,Victor Moses
104124,2015-09-01,15/16,703,379,Nott'm Forest,West Ham,"$9,500,000.00","$2,500,000.00",280.00%,Michail Antonio
121276,2015-09-01,15/16,352,543,Swindon Town,Wolves,"$1,350,000.00","$300,000.00",350.00%,Nathan Byrne
136610,2015-09-01,15/16,995,631,FC Nantes,Chelsea,"$3,500,000.00","$6,500,000.00",-46.15%,Papy Djilobodji
139208,2015-09-01,15/16,371,180,Celtic,Southampton,"$15,700,000.00","$5,000,000.00",214.00%,Virgil van Dijk
182877,2015-09-01,15/16,162,985,Monaco,Man Utd,"$60,000,000.00","$8,000,000.00",650.00%,Anthony Martial
255916,2015-09-01,15/16,148,289,Tottenham,Sunderland,$0.00,"$1,500,000.00",-100.00%,DeAndre Yedlin
140191,2015-08-31,15/16,698,931,Bristol City,Fulham,"$250,000.00","$250,000.00",0.00%,Ryan Fredericks
88755,2015-08-30,15/16,82,281,Wolfsburg,Man City,"$76,000,000.00","$45,000,000.00",68.89%,Kevin De Bruyne
42412,2015-08-29,15/16,985,984,Man Utd,West Brom,"$8,300,000.00","$6,000,000.00",38.33%,Jonny Evans
85383,2015-08-28,15/16,4032,281,Ponferradina,Man City,"$550,000.00","$500,000.00",10.00%,Rubén Sobrino
127108,2015-08-28,15/16,12321,281,Girona,Man City,"$300,000.00","$800,000.00",-62.50%,Florian Lejeune
281404,2015-08-22,15/16,2462,631,Fluminense,Chelsea,"$8,000,000.00","$6,000,000.00",33.33%,Kenedy
229970,2015-08-21,15/16,1003,164,Leicester,Blackburn,$0.00,"$1,000,000.00",-100.00%,Tom Lawrence
54781,2015-08-20,15/16,1049,281,Valencia,Man City,"$44,500,000.00","$25,000,000.00",78.00%,Nicolás Otamendi
65278,2015-08-20,15/16,131,631,Barcelona,Chelsea,"$27,000,000.00","$20,000,000.00",35.00%,Pedro
145466,2015-08-20,15/16,355,931,Bolton,Fulham,"$1,700,000.00","$1,500,000.00",13.33%,Tim Ream
19041,2015-08-19,15/16,6195,1003,SSC Napoli,Leicester,"$7,000,000.00","$7,500,000.00",-6.67%,Gökhan Inler
184892,2015-08-19,15/16,244,762,Marseille,Newcastle,"$18,350,000.00","$12,000,000.00",52.92%,Florian Thauvin
224884,2015-08-16,15/16,167,631,Augsburg,Chelsea,"$26,000,000.00","$10,000,000.00",160.00%,Abdul Rahman Baba
204103,2015-08-14,15/16,2464,405,Barcelona B,Aston Villa,"$10,000,000.00","$5,000,000.00",100.00%,Adama Traoré
348623,2015-08-13,15/16,349,29,Barnsley,Everton,"$1,400,000.00","$75,000.00",1766.67%,Mason Holgate
66100,2015-08-12,15/16,631,180,Chelsea,Southampton,"$7,000,000.00","$2,500,000.00",180.00%,Oriol Romeu
86792,2015-08-11,15/16,46,512,Inter,Stoke City,"$17,000,000.00","$17,000,000.00",0.00%,Xherdan Shaqiri
111873,2015-08-11,15/16,11,543,Arsenal,Wolves,$0.00,"$1,500,000.00",-100.00%,Emiliano Martínez
80197,2015-08-10,15/16,964,984,Zenit S-Pb,West Brom,"$17,000,000.00","$15,000,000.00",13.33%,Salomón Rondón
189070,2015-08-10,15/16,2288,164,Swansea,Blackburn,$0.00,"$1,500,000.00",-100.00%,Modou Barrow
59323,2015-08-07,15/16,714,641,Espanyol,Middlesbrough,"$3,000,000.00","$4,000,000.00",-25.00%,Cristhian Stuani
159471,2015-08-07,15/16,11,984,Arsenal,West Brom,$0.00,"$3,500,000.00",-100.00%,Serge Gnabry
251664,2015-08-06,15/16,1302,762,Northampton,Newcastle,"$360,000.00","$150,000.00",140.00%,Ivan Toney
236510,2015-08-04,15/16,31,543,Liverpool,Wolves,$0.00,"$500,000.00",-100.00%,Sheyi Ojo
46106,2015-08-03,15/16,603,543,Cardiff,Wolves,$0.00,"$2,500,000.00",-100.00%,Adam Le Fondre
225083,2015-08-03,15/16,1162,1003,SM Caen,Leicester,"$9,000,000.00","$4,500,000.00",100.00%,N'Golo Kanté
163744,2015-07-31,15/16,180,641,Southampton,Middlesbrough,$0.00,"$250,000.00",-100.00%,Jack Stephens
164771,2015-07-31,15/16,995,405,FC Nantes,Aston Villa,"$10,000,000.00","$8,000,000.00",25.00%,Jordan Veretout
203348,2015-07-30,15/16,58,762,RSC Anderlecht,Newcastle,"$12,000,000.00","$8,000,000.00",50.00%,Chancel Mbemba
108354,2015-07-27,15/16,1158,405,FC Lorient,Aston Villa,"$12,000,000.00","$6,000,000.00",100.00%,Jordan Ayew
95976,2015-07-23,15/16,1039,873,QPR,Crystal Palace,"$4,900,000.00","$2,500,000.00",96.00%,Alex McCarthy
135853,2015-07-22,15/16,2524,379,Al-Jazira,West Ham,$0.00,"$6,000,000.00",-100.00%,Manuel Lanzini
51152,2015-07-21,15/16,58,762,RSC Anderlecht,Newcastle,"$18,500,000.00","$11,000,000.00",68.18%,Aleksandar Mitrović
79110,2015-07-21,15/16,1162,164,SM Caen,Blackburn,$0.00,"$1,000,000.00",-100.00%,Fodé Koita
241229,2015-07-18,15/16,417,405,OGC Nice,Aston Villa,"$11,000,000.00","$4,000,000.00",175.00%,Jordan Amavi
104223,2015-07-15,15/16,234,180,Feyenoord,Southampton,"$15,000,000.00","$10,000,000.00",50.00%,Jordy Clasie
134425,2015-07-14,15/16,31,281,Liverpool,Man City,"$63,700,000.00","$40,000,000.00",59.25%,Raheem Sterling
33873,2015-07-13,15/16,512,631,Stoke City,Chelsea,"$11,000,000.00","$12,000,000.00",-8.33%,Asmir Begovic
56818,2015-07-13,15/16,180,985,Southampton,Man Utd,"$35,000,000.00","$28,000,000.00",25.00%,Morgan Schneiderlin
49499,2015-07-11,15/16,383,762,PSV,Newcastle,"$20,000,000.00","$15,000,000.00",33.33%,Georginio Wijnaldum
54906,2015-07-11,15/16,416,985,Torino,Man Utd,"$18,000,000.00","$12,000,000.00",50.00%,Matteo Darmian
48002,2015-07-10,15/16,506,379,Juventus,West Ham,"$11,000,000.00","$9,000,000.00",22.22%,Angelo Ogbonna
126665,2015-07-10,15/16,1082,405,Lille,Aston Villa,"$9,000,000.00","$7,500,000.00",20.00%,Idrissa Gueye
147034,2015-07-10,15/16,631,512,Chelsea,Stoke City,$0.00,"$7,500,000.00",-100.00%,Marco van Ginkel
236510,2015-07-07,15/16,6922,31,Liverpool U18,Liverpool,,"$500,000.00",-100.00%,Sheyi Ojo
251106,2015-07-06,15/16,20,281,Bursaspor,Man City,"$4,400,000.00","$3,200,000.00",37.50%,Enes Ünal
39152,2015-07-03,15/16,162,631,Monaco,Chelsea,$0.00,"$35,000,000.00",-100.00%,Radamel Falcao
128901,2015-07-03,15/16,1110,543,Huddersfield,Wolves,"$2,800,000.00","$750,000.00",273.33%,Conor Coady
3333,2015-07-01,15/16,281,31,Man City,Liverpool,$0.00,"$14,000,000.00",-100.00%,James Milner
14044,2015-07-01,15/16,355,931,Bolton,Fulham,$0.00,"$500,000.00",-100.00%,Andy Lonergan
51321,2015-07-01,15/16,337,379,Birmingham,West Ham,$0.00,"$1,000,000.00",-100.00%,Darren Randolph
79642,2015-07-01,15/16,39,1003,1.FSV Mainz 05,Leicester,"$11,000,000.00","$8,000,000.00",37.50%,Shinji Okazaki
81999,2015-07-01,15/16,42,512,Hannover 96,Stoke City,"$8,000,000.00","$6,000,000.00",33.33%,Joselu
85177,2015-07-01,15/16,180,31,Southampton,Liverpool,"$17,700,000.00","$17,000,000.00",4.12%,Nathaniel Clyne
101213,2015-07-01,15/16,1038,379,Sampdoria,West Ham,"$6,000,000.00","$8,000,000.00",-25.00%,Pedro Obiang
102427,2015-07-01,15/16,31,289,Liverpool,Sunderland,"$2,800,000.00","$2,500,000.00",12.00%,Sebastián Coates
112988,2015-07-01,15/16,336,180,Sporting,Southampton,"$7,000,000.00","$9,500,000.00",-26.32%,Cédric Soares
123275,2015-07-01,15/16,164,931,Blackburn,Fulham,"$4,200,000.00","$3,000,000.00",40.00%,Tom Cairney
126737,2015-07-01,15/16,1084,180,Málaga CF,Southampton,"$7,000,000.00","$7,000,000.00",0.00%,Juanmi
129476,2015-07-01,15/16,131,29,Barcelona,Everton,"$6,000,000.00","$6,000,000.00",0.00%,Gerard Deulofeu
134294,2015-07-01,15/16,1132,31,Burnley,Liverpool,"$8,300,000.00","$12,000,000.00",-30.83%,Danny Ings
138335,2015-07-01,15/16,865,512,Midtjylland,Stoke City,"$600,000.00","$750,000.00",-20.00%,Jakob Haugaard
167850,2015-07-01,15/16,383,985,PSV,Man Utd,"$34,000,000.00","$28,000,000.00",21.43%,Memphis Depay
196948,2015-07-01,15/16,9250,631,Chelsea U21,Chelsea,,"$1,500,000.00",-100.00%,Andreas Christensen
197642,2015-07-01,15/16,9249,11,Arsenal U21,Arsenal,,"$1,000,000.00",-100.00%,Chuba Akpom
203394,2015-07-01,15/16,9251,985,Man Utd U21,Man Utd,,"$500,000.00",-100.00%,Andreas Pereira
256178,2015-07-01,15/16,358,31,Charlton,Liverpool,"$4,900,000.00","$2,500,000.00",96.00%,Joe Gomez
295330,2015-07-01,15/16,6930,281,Man City U18,Man City,,"$100,000.00",-100.00%,Kelechi Iheanacho
15185,2015-06-30,14/15,46,11,Inter,Arsenal,$0.00,"$7,500,000.00",-100.00%,Lukas Podolski
18644,2015-06-30,14/15,1049,281,Valencia,Man City,$0.00,"$22,000,000.00",-100.00%,Álvaro Negredo
33706,2015-06-30,14/15,336,985,Sporting,Man Utd,$0.00,"$16,000,000.00",-100.00%,Nani
66100,2015-06-30,14/15,79,631,Stuttgart,Chelsea,$0.00,"$3,500,000.00",-100.00%,Oriol Romeu
72047,2015-06-30,14/15,368,31,Sevilla FC,Liverpool,$0.00,"$4,000,000.00",-100.00%,Iago Aspas
74297,2015-06-30,14/15,367,631,Rayo Vallecano,Chelsea,$0.00,"$3,500,000.00",-100.00%,Gaël Kakuta
80702,2015-06-30,14/15,4361,5551,Varese,Newcastle,$0.00,"$200,000.00",-100.00%,Mark Birighitti
102132,2015-06-30,14/15,1053,405,Aalborg BK,Aston Villa,$0.00,"$1,250,000.00",-100.00%,Nicklas Helenius
102226,2015-06-30,14/15,18,631,Mönchengladbach,Chelsea,$0.00,"$10,000,000.00",-100.00%,Thorgan Hazard
115507,2015-06-30,14/15,993,281,Córdoba CF,Man City,$0.00,"$2,000,000.00",-100.00%,Bruno Zuculini
126516,2015-06-30,14/15,3522,405,Spezia Calcio,Aston Villa,$0.00,"$900,000.00",-100.00%,Antonio Luna
128220,2015-06-30,14/15,1084,31,Málaga CF,Liverpool,$0.00,"$3,500,000.00",-100.00%,Luis Alberto
129688,2015-06-30,14/15,317,11,FC Twente,Arsenal,$0.00,"$1,500,000.00",-100.00%,Ryo Miyaichi
131248,2015-06-30,14/15,1050,11,Villarreal,Arsenal,$0.00,"$6,000,000.00",-100.00%,Joel Campbell
131996,2015-06-30,14/15,499,631,Vitesse,Chelsea,$0.00,"$2,500,000.00",-100.00%,Bertrand Traoré
136647,2015-06-30,14/15,265,289,Panathinaikos,Sunderland,$0.00,"$1,500,000.00",-100.00%,Charalampos Mavrias
143559,2015-06-30,14/15,33,281,FC Schalke 04,Man City,$0.00,"$13,000,000.00",-100.00%,Matija Nastasić
147034,2015-06-30,14/15,5,631,AC Milan,Chelsea,$0.00,"$7,500,000.00",-100.00%,Marco van Ginkel
148368,2015-06-30,14/15,1082,31,LOSC Lille,Liverpool,$0.00,"$9,000,000.00",-100.00%,Divock Origi
148455,2015-06-30,14/15,430,631,Fiorentina,Chelsea,$0.00,"$12,000,000.00",-100.00%,Mohamed Salah
174694,2015-06-30,14/15,1082,281,Lille,Man City,$0.00,"$4,500,000.00",-100.00%,Rony Lopes
176485,2015-06-30,14/15,24,631,Frankfurt,Chelsea,$0.00,"$5,000,000.00",-100.00%,Lucas Piazón
186863,2015-06-30,14/15,1037,631,U. de Chile,Chelsea,$0.00,"$1,500,000.00",-100.00%,Cristian Cuevas
189740,2015-06-30,14/15,419,985,Dinamo Zagreb,Man Utd,$0.00,"$3,500,000.00",-100.00%,Ángelo Henríquez
205938,2015-06-30,14/15,1531,631,Elche CF,Chelsea,$0.00,"$3,000,000.00",-100.00%,Mario Pašalić
257474,2015-06-30,14/15,448,985,Vojvodina,Man Utd,$0.00,"$750,000.00",-100.00%,Vanja Milinković-Savić
59866,2015-05-31,14/15,512,631,Stoke City,Chelsea,$0.00,"$7,500,000.00",-100.00%,Victor Moses
99397,2015-05-31,14/15,703,762,Nott'm Forest,Newcastle,$0.00,"$3,000,000.00",-100.00%,Karl Darlow
102427,2015-05-31,14/15,289,31,Sunderland,Liverpool,$0.00,"$1,500,000.00",-100.00%,Sebastián Coates
110864,2015-05-31,14/15,466,985,Preston,Man Utd,$0.00,"$250,000.00",-100.00%,Sam Johnstone
131708,2015-05-31,14/15,641,631,Middlesbrough,Chelsea,$0.00,"$1,000,000.00",-100.00%,Kenneth Omeruo
141660,2015-05-31,14/15,22,985,Derby,Man Utd,$0.00,"$1,000,000.00",-100.00%,Jesse Lingard
163744,2015-05-31,14/15,352,180,Swindon Town,Southampton,$0.00,"$250,000.00",-100.00%,Jack Stephens
183318,2015-05-31,14/15,703,762,Nott'm Forest,Newcastle,$0.00,"$3,000,000.00",-100.00%,Jamaal Lascelles
228791,2015-05-31,14/15,1078,355,Oldham Athletic,Bolton,$0.00,"$100,000.00",-100.00%,Conor Wilkinson
255788,2015-05-31,14/15,2759,931,Ross County,Fulham,$0.00,"$500,000.00",-100.00%,Cameron Burgess
111873,2015-05-04,14/15,1194,11,Rotherham,Arsenal,$0.00,"$1,000,000.00",-100.00%,Emiliano Martínez
108725,2015-04-24,14/15,677,1003,Ipswich,Leicester,$0.00,"$1,000,000.00",-100.00%,Chris Wood
177476,2015-04-22,14/15,1032,631,Reading,Chelsea,$0.00,"$1,500,000.00",-100.00%,Nathan Aké
203026,2015-04-20,14/15,3697,31,Morecambe FC,Liverpool,$0.00,"$250,000.00",-100.00%,Danny Ward
156941,2015-04-19,14/15,2964,29,Scunthorpe Utd.,Everton,$0.00,"$500,000.00",-100.00%,John Lundstram
141573,2015-04-18,14/15,698,543,Bristol City,Wolves,$0.00,"$850,000.00",-100.00%,George Saville
130164,2015-03-09,14/15,1027,289,Bradford,Sunderland,$0.00,"$250,000.00",-100.00%,Jordan Pickford
156941,2015-02-18,14/15,1150,29,Leyton Orient,Everton,$0.00,"$500,000.00",-100.00%,John Lundstram
81801,2015-02-02,14/15,355,873,Bolton,Crystal Palace,,"$3,000,000.00",-100.00%,Chung-yong Lee
91970,2015-02-02,14/15,430,631,Fiorentina,Chelsea,"$31,000,000.00","$32,000,000.00",-3.13%,Juan Cuadrado
94307,2015-02-02,14/15,294,180,Benfica,Southampton,$0.00,"$5,000,000.00",-100.00%,Filip Djuricic
145988,2015-02-02,14/15,985,873,Man Utd,Crystal Palace,"$3,800,000.00","$8,000,000.00",-52.50%,Wilfried Zaha
125868,2015-02-01,14/15,1082,873,LOSC Lille,Crystal Palace,"$5,300,000.00","$3,500,000.00",51.43%,Pape Souaré
126516,2015-02-01,14/15,276,405,Hellas Verona,Aston Villa,$0.00,"$1,200,000.00",-100.00%,Antonio Luna
145988,2015-02-01,14/15,873,985,Crystal Palace,Man Utd,$0.00,"$8,000,000.00",-100.00%,Wilfried Zaha
115507,2015-01-30,14/15,1049,281,Valencia,Man City,$0.00,"$2,000,000.00",-100.00%,Bruno Zuculini
149498,2015-01-28,14/15,1050,11,Villarreal,Arsenal,"$15,000,000.00","$8,000,000.00",87.50%,Gabriel Paulista
245072,2015-01-28,14/15,132,631,NAC Breda,Chelsea,$0.00,"$1,000,000.00",-100.00%,Stipe Perica
46106,2015-01-26,14/15,603,355,Cardiff,Bolton,$0.00,"$3,500,000.00",-100.00%,Adam Le Fondre
59543,2015-01-25,14/15,1027,641,Bradford,Middlesbrough,$0.00,"$350,000.00",-100.00%,Andy Halliday
46580,2015-01-16,14/15,144,1003,HNK Rijeka,Leicester,"$9,000,000.00","$4,500,000.00",100.00%,Andrej Kramaric
127987,2015-01-13,14/15,1049,405,Valencia,Aston Villa,"$4,200,000.00","$6,000,000.00",-30.00%,Carles Gil
110864,2015-01-11,14/15,2454,985,Doncaster,Man Utd,$0.00,"$250,000.00",-100.00%,Sam Johnstone
132207,2015-01-05,14/15,903,29,Hibernian FC,Everton,$0.00,"$50,000.00",-100.00%,Matty Kennedy
169092,2015-01-05,14/15,1078,405,Oldham Athletic,Aston Villa,$0.00,"$100,000.00",-100.00%,Daniel Johnson
156941,2015-01-03,14/15,1181,29,Blackpool,Everton,$0.00,"$500,000.00",-100.00%,John Lundstram
193592,2015-01-03,14/15,865,11,FC Midtjylland,Arsenal,$0.00,"$100,000.00",-100.00%,Kristoffer Olsson
73564,2015-01-01,14/15,641,164,Middlesbrough,Blackburn,"$1,130,000.00","$1,000,000.00",13.00%,Jason Steele
202886,2015-01-01,14/15,9250,631,Chelsea U21,Chelsea,,"$150,000.00",-100.00%,Ruben Loftus-Cheek
73564,2014-12-31,14/15,164,641,Blackburn,Middlesbrough,$0.00,"$1,000,000.00",-100.00%,Jason Steele
229970,2014-12-30,14/15,1194,1003,Rotherham,Leicester,$0.00,"$1,000,000.00",-100.00%,Tom Lawrence
128907,2014-12-16,14/15,603,379,Cardiff,West Ham,$0.00,"$3,500,000.00",-100.00%,Ravel Morrison
74869,2014-12-12,14/15,358,11,Charlton,Arsenal,$0.00,"$3,000,000.00",-100.00%,Francis Coquelin
128899,2014-11-25,14/15,22,512,Derby,Stoke City,$0.00,"$5,000,000.00",-100.00%,Jack Butland
233124,2014-11-24,14/15,2814,543,Gillingham,Wolves,$0.00,"$75,000.00",-100.00%,Kortney Hause
131758,2014-11-17,14/15,3688,931,Accrington,Fulham,$0.00,"$250,000.00",-100.00%,Jesse Joronen
169092,2014-11-03,14/15,1219,405,Chesterfield,Aston Villa,$0.00,"$100,000.00",-100.00%,Daniel Johnson
228791,2014-10-12,14/15,1078,355,Oldham Athletic,Bolton,$0.00,"$100,000.00",-100.00%,Conor Wilkinson
12282,2014-09-01,14/15,610,985,Ajax,Man Utd,"$17,500,000.00","$12,000,000.00",45.83%,Daley Blind
39152,2014-09-01,14/15,162,985,Monaco,Man Utd,$0.00,"$55,000,000.00",-100.00%,Radamel Falcao
42710,2014-09-01,14/15,13,180,Atlético,Southampton,$0.00,"$10,000,000.00",-100.00%,Toby Alderweireld
42748,2014-09-01,14/15,1184,641,Genk,Middlesbrough,$0.00,"$5,000,000.00",-100.00%,Jelle Vossen
67063,2014-09-01,14/15,985,11,Man Utd,Arsenal,"$20,000,000.00","$17,000,000.00",17.65%,Danny Welbeck
73564,2014-09-01,14/15,641,164,Middlesbrough,Blackburn,$0.00,"$1,000,000.00",-100.00%,Jason Steele
102427,2014-09-01,14/15,31,289,Liverpool,Sunderland,$0.00,"$2,500,000.00",-100.00%,Sebastián Coates
200512,2014-09-01,14/15,409,180,Salzburg,Southampton,"$23,000,000.00","$7,500,000.00",206.67%,Sadio Mané
145988,2014-08-28,14/15,985,873,Man Utd,Crystal Palace,$0.00,"$8,000,000.00",-100.00%,Wilfried Zaha
45320,2014-08-26,14/15,418,985,Real Madrid,Man Utd,"$75,000,000.00","$50,000,000.00",50.00%,Ángel Di María
141573,2014-08-26,14/15,9250,543,Chelsea U21,Wolves,"$1,250,000.00","$1,000,000.00",25.00%,George Saville
45146,2014-08-25,14/15,5,31,AC Milan,Liverpool,"$20,000,000.00","$27,000,000.00",-25.93%,Mario Balotelli
93176,2014-08-20,14/15,336,985,Sporting,Man Utd,"$20,000,000.00","$12,000,000.00",66.67%,Marcos Rojo
244221,2014-08-20,14/15,1072,641,Peterborough,Middlesbrough,$0.00,"$50,000.00",-100.00%,Christian Burgess
59866,2014-08-16,14/15,631,512,Chelsea,Stoke City,$0.00,"$8,000,000.00",-100.00%,Victor Moses
207917,2014-08-13,14/15,368,31,Sevilla FC,Liverpool,"$18,000,000.00","$15,000,000.00",20.00%,Alberto Moreno
90681,2014-08-11,14/15,720,281,Porto,Man City,"$45,000,000.00","$28,000,000.00",60.71%,Eliaquim Mangala
52570,2014-08-09,14/15,371,180,Celtic,Southampton,"$12,500,000.00","$4,500,000.00",177.78%,Fraser Forster
99397,2014-08-09,14/15,703,762,Nott'm Forest,Newcastle,"$5,000,000.00","$1,000,000.00",400.00%,Karl Darlow
